P_mel_1	P_mel_2	P_mel_3	P_sim_1	P_sim_2	P_sim_3	F1_1	F1_2	F1_3
CkIalpha	2490.97182461075	2395.43708606061	2042.41342036523	2401.91750628492	2288.70935202065	2364.95779059249	2094.63376809651	2012.91362524033	2018.66606192421
Cyp4ae1	60.5551453036813	57.1010794254385	47.815698804537	15.8169544157991	23.4538960070434	11.4203193107082	36.2931593482068	63.4219028796032	46.2454132459995
Rala	2133.79910315853	2343.95250625079	2290.88428379594	4125.96553760703	3904.09643950576	3949.52709495325	3903.07005104716	3789.70262745198	4259.95539226521
RpL22	24251.8225149269	25482.0587560539	27686.9973113557	22835.1630465808	20553.4308675057	19900.8580921849	33935.1409379834	33029.1512981146	36978.0475264465
CG15865	16.4217343196424	10.2969159619643	7.6846658793006	5.64891229135683	0.97724566696014	0	2.07389481989753	8.78149424486813	6.45284835990691
dod	485.467520824428	475.530300788898	500.357133918906	472.249067557431	348.87670310477	394.001016219432	560.988548782283	536.646870519719	604.416796377947
peng	437.228676260478	431.534387133232	540.488166844142	490.325586889773	477.873131143509	444.440759841727	626.316235609055	527.865376274851	574.303504031715
tty	10.2635839497765	3.74433307707794	7.6846658793006	13.5573894992564	13.681439337442	9.51693275892349	2.07389481989753	4.87860791381563	3.22642417995345
SMC3	202.192603810597	200.32181962367	160.524131700946	194.322582822675	185.676676722427	218.88945345524	183.539691560932	194.168594969862	207.566622243672
NetA	201.166245415619	224.659984624676	248.470863430719	193.192800364404	401.647969120618	244.585171904334	524.695389434076	436.147547495117	407.604921400786
NetB	167.296418381357	174.111488084124	134.054727005577	25.9849965402414	40.0670723453658	22.8406386214164	33.1823171183606	36.1016985622356	18.2830703530696
Rab10	1079.72903151649	984.759599271497	927.283016102272	1527.46588358289	1513.75353812126	1449.42885918405	1707.85238418562	1696.77983242508	1877.77887273291
Rab18	683.554691055114	571.946877523655	772.735846751893	934.33009299042	652.800105529374	751.837687954956	1147.90078281329	1185.5017230572	1378.75859956678
Rbf	658.92208957565	598.1572090632	613.065566815314	298.262568983641	275.58327808276	330.237566734645	275.828011046372	229.294571949335	179.604279350742
Spx	289.433067383697	274.272397895959	309.094338700757	179.635410865147	171.017991718025	134.188751900821	167.9854804117	217.585912956177	172.075956264184
dah	0	0	0	2.25956491654273	3.90898266784056	4.75846637946174	1.03694740994877	5.85432949657875	10.7547472665115
Vsp37A	412.596074781015	387.538473477566	449.126028056902	347.972997147581	301.968911090683	315.010474320367	297.603906655296	309.303741735911	317.26504436209
Tom40	420.806941940836	351.031225976057	496.941726861439	309.560393566354	254.083873409636	303.590155009659	254.052115437448	282.959259001306	232.302540956649
stnA	2.0527167899553	1.87216653853897	0	25.9849965402414	20.5221590061629	10.4686260348158	9.3325266895389	2.92716474828938	2.1509494533023
ari-1	692.791916609913	663.683037912064	593.426976234879	995.338345737073	1182.46725702177	1013.55333882535	1201.82204813062	1217.70053528838	1166.8900784165
Ork1	218.614338130239	395.027139631722	282.624934005389	760.343594416629	847.271993254442	847.958708820083	328.712328953759	336.623946053278	266.717732209486
ND-75	2402.70500264268	2353.31333894348	2190.12977560067	2360.11555532888	2393.27463838538	2342.11715197107	1929.75912991466	1870.45827415691	2053.08125317705
Ser7	1.02635839497765	3.74433307707794	6.83081411493386	118.627158118493	117.269480035217	120.865046038328	52.8843179073871	84.8877777003919	81.7360792254875
Ran	2658.26824299211	2516.19182779637	2449.70071196816	2196.29709887954	2008.23984560309	2185.08776144883	1568.90143125248	1565.05741875205	1532.55148547789
pcm	636.342204886142	617.81495771786	591.719272706146	532.127537845813	682.117475538178	646.199734330905	526.769284253974	493.715120878142	410.83134558074
mst	135.47930813705	107.649575965991	121.246950540076	184.154540698233	212.06230973035	144.657377935637	304.862538524938	223.440242452756	246.283712403114
Rpt6	1301.42244483166	1353.57640736367	1123.66892190662	1414.48763775575	1045.65286364735	1227.68432590113	962.287196432456	866.440765493655	891.568548393805
Sp1	3.07907518493295	0.936083269269484	0	0	0	0	0	0	0
Dredd	596.314227482014	673.043870604759	748.827997349625	220.307579362916	254.083873409636	282.652902940028	213.611166449446	182.459935976704	208.642096970323
Ag5r2	0	0	0	6.77869474962819	0	0	0	0	0
Paics	520.363706253668	512.037548290408	613.065566815314	523.089278179642	452.464743802545	454.909385876543	402.335595060122	364.919871953409	333.397165261857
Trxr-1	2257.98846895083	2214.7730150916	2181.591257957	3696.64820346391	3622.64968742124	3334.73323872679	3324.45339629575	3287.20601232897	3222.12228104685
C901	0	0	0	3.3893473748141	1.95449133392028	2.85507982767705	7.25863186964137	4.87860791381563	15.0566461731161
sdk	1010.96301905298	1075.55967639064	878.613465533368	325.377347982153	486.66834214615	413.986575013172	404.409489880019	465.419194978011	437.718213747019
scu	764.637004258348	941.699768885101	970.829456084975	371.698428771279	296.105437088923	476.798331222067	465.589387066996	473.224967640116	529.133565512367
org-1	0	0	0.853851764366733	22.5956491654273	27.3628786748839	27.5991050008781	15.5542111492315	21.4658748207888	5.37737363325576
Tsf1	548.075382918064	326.69306097505	442.295213941968	54.2295579970256	43.9760550132063	164.642936729376	225.017587958882	199.047202883678	208.642096970323
Ac13E	247.352373189613	227.468234432485	175.893463459547	1681.11629790779	2003.35361726829	1530.3227876349	932.215721543942	924.984060459443	718.417117402969
Taf8	180.639077516066	144.156823467501	152.839465821645	169.467368740705	192.517396391148	202.71066776507	126.50758401375	145.382515831706	163.472158450975
Pp2C1	559.365325262818	566.330377908038	447.418324528168	562.63166421914	699.70789754346	545.320247086316	640.833499348338	550.306972678403	538.812838052227
Peritrophin-A	292.51214256863	319.204394820894	315.925152815691	360.400604188566	257.992856077477	334.044339838214	334.934013413452	351.259769794725	434.491789567065
Hira	262.747749114278	257.422899049108	213.462941091683	112.978245827137	199.358116059869	153.222617418668	182.502744150983	181.484214393941	162.396683724324
Cbp80	726.661743644175	752.610948492665	771.02814322316	839.428366495625	938.155840281735	1037.34567072266	665.720237187109	669.345005775504	554.944958951994
a6	335.619195157691	252.742482702761	280.063378712288	238.384098695258	220.857520732992	209.372520696317	164.874638181854	223.440242452756	203.264723337068
AMPKalpha	1125.91515929048	1083.04834254479	1045.11455958488	944.498135114862	970.404947291419	945.031422961102	1264.03889272755	1315.27269356469	1470.17395133212
Pp4-19C	479.309370454562	452.128219057161	466.203063344236	347.972997147581	326.400052764687	314.058781044475	304.862538524938	336.623946053278	375.340679601252
Mnt	1032.51654534751	1057.77409427452	795.789844389795	1252.92874622294	1651.54517716264	1510.33722884116	964.361091252354	934.741276287074	691.53024923669
Parg	283.274917013831	251.806399433491	257.863232838753	353.621909438938	336.172509434288	316.913860872152	476.995808576433	438.098990660643	449.548435740181
Rbcn-3A	3571.72721452222	3225.74294590264	2398.46960610615	2995.05329687739	3698.87484944413	3349.96033114107	3057.95791193891	2805.19955044399	2083.19454552328
Es2	154.980117641625	124.499074812841	114.416136425142	170.597151198976	185.676676722427	157.029390522238	146.209584802776	160.018339573153	149.49098700451
D2hgdh	659.948447970628	781.629529840019	917.036794929871	872.192057785494	874.634871929326	875.557813820961	1344.92079070355	1390.40325543745	1546.53265692436
Ocrl	357.172721452222	392.218889823914	379.964035143196	318.598653232525	377.216827446614	363.546831390877	380.559699451198	332.721059722226	386.095426867763
mip130	541.917232548199	529.823130406528	502.064837447639	388.64516564535	419.2383911259	388.290856564078	351.525171972632	305.400855404858	286.076277289206
Rbcn-3B	1040.72741250734	992.248265425653	893.128945527603	883.489882368208	1302.66847405787	980.244074169119	920.809300034505	1071.34229787391	966.851779259385
Edem1	5168.74087710744	5080.12390232549	4072.87291602932	2275.38187095853	2114.75962330174	2185.08776144883	1324.18184250458	1383.57320435811	1120.6446651705
eIF2Bepsilon	807.744056847409	728.272783491659	782.128216159927	567.150794052226	645.959385860653	594.808297432718	622.16844596926	540.549756850772	675.398128336923
CG14803	143.690175296871	188.152737123166	157.108724643479	133.314330076021	166.131763383224	154.17431069456	206.352534579805	165.872669069731	163.472158450975
CG14805	344.85642071249	399.70755597807	459.372249229302	264.3690952355	236.493451404354	205.565747592747	238.497904288216	205.877253963019	226.925167323393
CG14814	24.6326014794636	39.3154973093183	40.1310329252365	44.0615158725833	37.1353353444853	31.4058781044475	47.6995808576433	42.9317496415775	40.8680396127438
Pex5	634.289488096187	717.975867529694	618.188677401515	492.585151806315	463.214446139107	413.986575013172	489.439177495818	484.933626633273	472.133404999856
Pgam5	599.393302666947	492.379799635749	612.211715050948	507.272323763843	448.555761134704	475.846637946174	479.06970339633	359.06554245683	431.265365387112
trr	576.813417977439	565.394294638768	431.1951410052	468.859720182617	747.592935224507	590.049831053256	542.323495403205	574.700012247481	458.152233553391
mRpL16	263.774107509256	256.486815779839	297.99426576399	115.237810743679	147.564095710981	128.478592245467	163.837690771905	119.038033097101	144.113613371254
CG3857	142.663816901893	135.732074044075	158.816428172212	192.063017906132	134.859902040499	203.662361040963	156.579058902264	123.916641010917	112.924846298371
CG3587	153.953759246647	160.070239045082	164.793390522779	196.582147739218	134.859902040499	203.662361040963	204.278639759907	214.658748207888	235.528965136602
CG11596	333.566478367736	333.245643859936	331.294484574292	393.164295478435	325.422807097727	442.537373289942	332.860118593554	278.080651087491	361.359508154787
Or2a	0	1.87216653853897	1.70770352873347	6.77869474962819	0.97724566696014	10.4686260348158	2.07389481989753	7.805772662105	3.22642417995345
CG3078	0	0	0	0	0.97724566696014	0.951693275892349	1.03694740994877	2.92716474828938	1.07547472665115
CG3191	103.662197892743	145.09290673677	122.95465406881	430.44711660139	336.172509434288	360.6917515632	913.550668164864	851.804941752209	943.19133527306
CG2865	943.223364984459	1044.66892850474	944.360051389607	1050.69768619237	1518.63976645606	1249.57327124665	648.092131217979	640.07335829261	550.64306004539
CG2924	625.052262541388	550.416962330457	527.680390378641	562.63166421914	525.758168824555	550.078713465778	418.926753619302	443.953320157222	516.227868792553
CG2918	51976.8418384581	47015.7182823291	38966.3791186402	35295.5337788557	34523.1576767009	34393.2432974736	18231.6093617192	16638.9801508596	13713.3782395288
CG3740	567.57619242264	610.326291563704	608.796307993481	545.68492734507	338.127000768209	437.77890691048	327.67538154381	325.891008642884	373.18973014795
CG32809	149.848325666737	221.851734816868	157.962576407846	164.948238907619	239.425188405234	271.232583629319	208.426429399702	183.435657559468	169.925006810882
CG17778	3.07907518493295	0.936083269269484	0	53.0997755387542	47.8850376810469	60.9083696571103	37.3301067581556	27.3202043173675	27.9623428929299
arg	3.07907518493295	0	2.5615552931002	10.1680421244423	1.95449133392028	8.56523948303114	10.3694740994877	18.5387100724994	9.67927253986036
CG3156	56.4497117237707	79.5670778879062	70.8696964424388	97.1612914113375	51.7940203488874	81.845621726742	67.4015816466699	78.05772662105	70.981331958976
CG17896	1215.20833965354	1366.68157313345	1548.03324879689	672.220562671463	470.055165807828	664.281906572859	784.969189331217	723.009692827476	733.473763576085
CG3630	64.6605788835919	82.3753276957146	81.9697693792064	23.7254316236987	40.0670723453658	16.1787856901699	26.9606326586679	19.5144316552625	12.9056967198138
Cyp4d14	10.2635839497765	10.2969159619643	4.26925882183366	6.77869474962819	0	5.71015965535409	3.1108422298463	4.87860791381563	6.45284835990691
Nmd3	517.284631068735	551.353045599726	595.98853152798	366.049516479923	337.149755101248	394.001016219432	677.126658696545	668.369284192741	685.077400876783
PIG-K	613.762320196634	608.454125025165	628.434898573915	572.799706343582	499.372535816632	548.175326913993	413.742016569558	469.322081309063	446.322011560228
FarO	7.18450876484354	3.74433307707794	10.2462211724008	7.90847720789956	5.86347400176084	4.75846637946174	2.07389481989753	0.975721582763125	2.1509494533023
unc-4	0	0	0	0	0	1.9033865517847	0	0	0
Fim	697.923708584801	604.709791948087	548.172832723443	784.069026040328	930.337874946054	744.224141747817	527.806231663923	579.578620161297	589.360150204831
brk	162.164626406468	181.60015423828	127.223912890643	131.054765159478	134.859902040499	105.637953624051	122.359794373955	131.722413673022	116.151270478324
bbx	1279.86891853713	1464.03423313747	1268.82372184897	1395.28133596514	1739.49728718905	1559.82527918756	1286.85173574642	1140.61853025009	1049.66333321152
MTPAP	138.558383321983	153.517656160195	134.908578769944	90.3825966617093	106.519777698655	117.058272934759	127.544531423698	130.746692090259	107.547472665115
Tsp2A	33.8698270342624	30.890747885893	29.0309599884689	44.0615158725833	37.1353353444853	39.9711175874786	45.6256860377458	36.1016985622356	33.3397165261857
Naa30A	644.553072045963	560.713878292421	562.688312717677	653.014260880849	555.07553883336	595.75999070861	497.734756775408	505.423779871299	508.699545705995
CG11417	342.803703922535	273.336314626689	448.272176292535	327.636912898696	307.832385092444	316.913860872152	384.707489090993	310.279463318674	344.151912528368
CG12773	1836.15516861501	1563.25905968004	1401.17074532581	1115.09528631384	1391.59782975124	1103.01250675923	1071.16667447708	964.988645352731	908.776144020223
CG11409	30.7907518493295	12.1690825005033	27.3232564597355	3.3893473748141	5.86347400176084	5.71015965535409	2.07389481989753	4.87860791381563	0
b6	2.0527167899553	1.87216653853897	0	3.3893473748141	1.95449133392028	0.951693275892349	9.3325266895389	5.85432949657875	5.37737363325576
PIP82	11.2899423447541	12.1690825005033	10.2462211724008	2.25956491654273	0.97724566696014	2.85507982767705	6.2216844596926	3.9028863310525	12.9056967198138
CG2701	1373.26753248009	1270.26499639869	1327.73949359027	893.65792449265	1019.26723063943	820.359603819205	946.732985283224	1015.72616765641	1138.92773552357
CG2712	75.950521228346	91.7361603884095	117.831543482609	86.9932492868952	88.9293556933728	100.879487244589	89.177477255594	74.1548402899975	73.1322814122783
Syx4	11.2899423447541	4.68041634634742	5.1231105862004	62.1380352049251	49.8395290149672	33.3092646562322	35.2562119382581	63.4219028796032	40.8680396127438
CG4293	3007.23009728451	2877.51996973439	2834.78785769755	3694.38863854737	2872.12501519585	3249.08084389648	2417.12441259058	2235.37814611032	2343.45942937286
CG3457	1.02635839497765	0	0	0	0	0	0	0	0
Rilpl	1065.3600139868	1074.62359312137	1090.36870309632	786.328590956871	1084.74269032576	905.060305373624	835.779612418706	735.694073403397	818.436266981526
CG3719	337.671911947646	384.730223669758	460.226100993669	271.147789985128	223.789257733872	279.79782311235	210.5003242196	243.930395690781	250.585611309718
ssx	1429.71724420386	1613.80755622059	1376.40904415917	1386.24307629897	1459.02778077149	1517.9507750483	1440.31995241884	1410.89340867548	1228.19213783562
